id,name,ingredients,preparation,image,category_id,proportion,time_prep,time_cook,description
1222,Veau aux olives,"[""-  1,250 kg de veau à braiser : tendron, flanchet et épaule mélangés, coupés en cubes de 5 cm"", ""-  2 oignons"", ""-  1 carotte"", ""-  1 cuil. à soupe de jus de citron"", ""-  3 branches de persil plat"", ""-  2 gousses d'ail"", ""-  1 bouquet garni"", ""-  40 cl de coulis de tomate"", ""-  18 olives noires"", ""-  25 cl de vin blanc sec"", ""-  1 tablette de bouillon de volaille instantané"", ""-  1 bâton de cannelle de 5 cm"", ""-  noix muscade"", ""-  1 morceau de sucre"", ""-  2 cuil. à soupe d'huile"", ""-  1 cuil. à soupe de farine"", ""-  sel, poivre""]","[""Pelez les oignons, coupez-les en lamelles fines. Grattez la carotte, coupez-la en morceaux et passez-la au robot pour la hacher. Pelez l'ail et passez-le au presse-ail. Rincez le persil."", ""Faites chauffer l'huile dans une cocotte. Posez-y les morceaux de veau et laissez-les blondir des 2 côtés à feu vif. Retirez-les avec une écumoire et posez-les sur une assiette."", ""Versez les oignons et la carotte dans la cocotte et laissez-les blondir pendant 5 min en remuant avec une cuillère en bois."", ""Remettez la viande dans la cocotte. Poudrez de farine et mélangez avec une cuillère en bois. Ajoutez l'ail, le bouquet garni, 1 branche de persil, le coulis de tomate, le vin blanc, le sucre, la cannelle et 1 bonne pincée de noix muscade."", ""Complétez avec de l'eau pour arriver juste à hauteur de la viande. Salez et poivrez. Portez doucement à ébullition, émiettez la tablette de bouillon dans la cocotte, couvrez et laissez frémir à feu doux pendant 1 h 15."", ""Ajoutez les olives et laissez cuire encore pendant 15 min. À ce moment, piquez la viande avec la pointe d'un couteau : elle doit s'enfoncer sans effort."", ""Effeuillez le reste du persil et hachez-le avec des ciseaux."", ""Versez le contenu de la cocotte dans un plat de service chaud, retirez le bouquet garni et la branche de persil. Arrosez avec le jus de citron, parsemez de persil haché et servez bien chaud."", ""Conseils : pour que la viande soit moelleuse, il vaut mieux éviter que le liquide n'entre en ébullition.Vous pouvez, éventuellement, dénoyauter les olives avant de les ajouter dans la cocotte.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/6507e1cedc8e83651ae4e746e93f6f8835eabdbc.jpeg,826,6 pers.,00H25,01:50,"Ce morceau filandreux, attendri par une longue cuisson, offre les saveurs douces des épices et des olives."
1223,Garbure d'hiver au confit,"[""-  500 g de palette ou de petit salé de porc demi"", ""- sel cuit"", ""-  2 cuisses de canard confites (ou 1 cuisse d'oie)"", ""-  200 g de haricots blancs secs"", ""-  1 chou blanc moyen"", ""-  4 blancs de poireaux"", ""-  4 pommes de terre"", ""-  1 navet"", ""-  1 carotte"", ""-  1 oignon"", ""-  1 gousse d'ail"", ""-  1 piment d'Espelette"", ""-  1 branche de thym frais"", ""-  Pain de campagne"", ""-  Sel, poivre du moulin""]","[""Lavez le chou, retirez les grosses côtes et effeuillez-le. Épluchez les blancs de poireaux, les pommes de terre, le navet, la carotte, l'oignon et la gousse d'ail. Fendez le piment en deux et retirez-en les graines si vous craignez les saveurs trop piquantes."", ""Portez 2 litres d'eau à ébullition dans un faitout. Jetez-y tous les légumes préparés et les haricots secs, puis le piment, le thym et du poivre. Couvrez et laissez cuire 1 h 30 à petits frémissements."", ""Ajoutez le morceau de palette (ou de petit salé) et les cuisses de canard confites (ou la cuisse d'oie), sans les essuyer pour que la graisse du confit parfume la garbure. Faites cuire encore 30 min, rectifiez au besoin l'assaisonnement en sel et servez aussitôt, sur de fines tranches de pain de campagne rassis.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/0cd122bfb7b507df368059f0f00b3068252bbb78.jpeg,840,6 pers.,00H30,02:00,"Excellent par sa diversité d'ingrédients et de textures, c'est un plat savoureux et très aromatique. Le vin, rouge corsé par excellence et évolué de préférence, intervient sur le croustillant du pain, du petit salé et de la cuisse. On pense à tous les rouges du Sud-Ouest (principalement"
1224,Délices de boudin noir aux deux pommes,"[""-  300 g de pommes de terre à chair ferme"", ""-  Huile d'olive"", ""-  2 échalotes"", ""-  2 pommes golden"", ""-  20 cm de boudin noir"", ""-  20 g de beurre"", ""-  Sel, poivre du moulin""]","[""Lavez les pommes de terre et placez-les dans une casserole d'eau froide salée. Mettez sur le feu, portez à ébullition et comptez 15 min de cuisson. Égouttez et épluchez vos pommes de terre et coupez-les en cubes. Placez-les dans un plat à four, arrosez d'un filet d'huile d'olive et réservez au chaud dans un four à 100 C."", ""Pelez les échalotes et émincez-les finement. Pelez les pommes golden, coupez-les en quatre, ôtez le coeur et détaillez les quartiers en cubes. Coupez le boudin noir en rondelles de 1 cm d'épaisseur."", ""Faites fondre le beurre dans une poêle et faites dorer les cubes de pommes golden et les échalotes pendant 10 min environ. Poivrez. Réservez."", ""Pendant ce temps, dans une autre poêle, sans matière grasse, faites cuire les rondelles de boudin noir 2 min sur chaque face.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/4b125c5b3640e4360ec8f6e866e8b2b761610022.jpeg,836,4 pers.,00H15,00:30,"Un plat d'une composition alternée et verticale. La pomme apporte de la pectine au boudin, ainsi qu'une acidité très fruitée et de l'allègement tactile. Le vin doit compléter le rôle de la pomme en apportant du corps et du bouquet. Rouge pour se rapprocher de la couleur du plat, d'acidité basse pour ne pas concurrencer la pomme."
1225,Grenadins de porc à l'ancienne,"[""-  900 g de filet de porc coupé en 6 grenadins"", ""-  20 cl de bourgogne blanc (chablis ou aligoté)"", ""-  6 cuil. à soupe de moutarde à l'ancienne"", ""-  500 g de châtaignes cuites et épluchées"", ""-  250 g de lardons demi"", ""- sel"", ""-  1 cuil. à café de sarriette sèche"", ""-  2 oignons"", ""-  50 g de beurre"", ""-  3 cuil. à soupe de crème fraîche"", ""-  Sel, poivre du moulin""]","[""Hachez les oignons et faites-les blondir doucement avec le beurre de 2 à 3 min dans une sauteuse. Ajoutez les grenadins ainsi que les lardons. Poursuivez la cuisson à feu doux encore 4 à 5 min."", ""Mouillez avec le vin, ajoutez la moutarde, les châtaignes et la sarriette. Salez peu, et poivrez. Faites chauffer vivement tout en remuant."", ""Ajoutez 10 cl d'eau, couvrez et laissez mijoter 25 min. Incorporez alors la crème fraîche et servez immédiatement.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/468f66ff7f9894f3df84e5ecddb6623d87c05c70.jpeg,819,6 pers.,00H45,00:35,"Un très beau morceau, fin et tendre, à ne pas cuire trop longuement. La sauce au vin blanc et sa richesse appellent le même vin pour l'accompagnement ou un vin de niveau supérieur. Rien ne remplace ici le"
1226,Brochettes de mouton,"[""-  1 kg de gigot de mouton désossé"", ""-  500 g de petits oignons blancs"", ""-  8 tomates coupées en quartiers"", ""-  1 bouquet de menthe fraîche hachée"", ""-  1 bouquet de persil"", ""-  3 cuil. à soupe d'huile"", ""-  1/2 cuil. à café de sel"", ""-  1 cuil. à café de poivre""]","[""Mettez le gigot désossé et détaillé en cubes dans un grand saladier. Ajoutez les petits oignons pelés, les quartiers de tomate, la menthe et le persil hachés, l'huile, le poivre et le sel. Mélangez bien et laissez macérer pendant 2 h au réfrigérateur."", ""Enfilez les dés de viande sur des brochettes, en les intercalant avec 1 oignon, puis 1 quartier de tomate et ainsi de suite."", ""Placez les brochettes sur un gril bien chaud, et laissez cuire de 4 à 5 min. Servez-les aussitôt accompagnées d'une salade de maïs ou de graines de couscous.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/148f9376f54c90e1e24c8a2cfc558ab775a90759.jpeg,825,8 pers.,00H10,00:10,"Un plat simple et populaire, mais avec du caractère. La viande est filandreuse, le goût est prononcé. Choisir un vin rosé sec et corsé du Sud appréciable en compagnie de la tomate. Les vins rouges de caractère doivent avoir du tanin et du fruité. En Vallée du rhône, on pense aux"
1227,Soupe au pistou,"[""-  500 g de haricots verts"", ""-  600 g de haricots blancs frais"", ""-  3 tomates"", ""-  1 belle courgette"", ""-  3 blancs de poireaux"", ""-  3 carottes"", ""-  2 ou 3 pommes de terre à chair ferme"", ""-  1 branche de céleri"", ""-  1 oignon"", ""-  100 g de gros vermicelleou de spaghettis courts"", ""-  3 cuil. à soupe d'huile d'olive"", ""-  Sel, poivre du moulinPour le pistou :"", ""-  1 beau bouquet de basilic frais"", ""-  2 gousses d'ail"", ""-  15 cl d'huile d'olive"", ""-  100 g de gruyère""]","[""Lavez les haricots verts, les tomates, la courgette, la branche de céleri et les blancs de poireaux. Effilez les haricots et coupez-les en morceaux. Pelez, épépinez et hachez les tomates. Coupez la courgette en petits dés et les poireaux en lamelles."", ""Écossez les haricots blancs. Épluchez les pommes de terre et coupez-les en tranches. Ôtez les filaments du céleri et hachez-le grossièrement. Pelez et coupez l'oignon en lamelles. Épluchez les carottes, coupez-les en rondelles."", ""Dans un faitout, faites chauffer l'huile à feu moyen. Ajoutez l'oignon et faites-le blondir 5 min en le remuant. Mettez ensuite les tomates et versez 2 litres d'eau. Salez et poivrez."", ""Portez à ébullition et ajoutez tous les légumes préparés. Couvrez et faites cuire 1 h à feu doux avant d'ajouter le vermicelle ou les spaghettis courts. Poursuivez la cuisson 10 à 15 min à couvert."", ""Préparez ensuite les ingrédients pour réaliser le pistou. Râpez la totalité du gruyère avec une râpe à gros trous."", ""Pilez les gousses d'ail dans un mortier avec les feuilles du bouquet de basilic et le gruyère râpé. Vous devez obtenir une sorte de pâte."", ""Ajoutez l'huile goutte à goutte, sans cesser de tourner avec une cuillère en bois. Vous devez obtenir une sauce ayant la consistance d'une mayonnaise."", ""Versez la soupe dans une soupière et incorporez-y peu à peu la sauce en tournant avec une cuillère en bois. Servez aussitôt.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/8c5532dd6640ae9e1b647fa63f133d3eee066092.jpeg,840,8 pers.,00H15,01:15,"Un grand classique de la Provence, assez corsé, difficile à accorder. N'ayant ni viande ni poisson à mettre en valeur, le vin aura du mal à exister sur ce plat et l'on privilégiera dès lors un vin qui conviendra également à la suite du repas."
1228,Canard aux olives,[],[],"",815,"","","",""
1289,Œufs sur le plat savoyard,"[""-  400 g de pommes de terre"", ""-  4 gros œufs"", ""-  50 g de beurre"", ""-  75 g de gruyère râpé"", ""-  8 cuil. à soupe de crème fraîche épaisse"", ""-  2 cuil. à soupe d'huile"", ""-  1 pincée de noix de muscade"", ""-  Sel, poivre""]","[""Pelez et émincez finement les pommes de terre, lavez-les et épongez-les soigneusement."", ""Préchauffez le four à 210 C (th. 7). Faites chauffer le beurre et l'huile dans une grande poêle et faites dorer les pommes de terre de 8 à 10 min, sans les brûler, sur feu moyen."", ""Garnissez de pommes de terre quatre petits plats à oeufs. Parsemez-les de gruyère râpé, salez et poivrez. Cassez 1 oeuf au centre de chaque plat et recouvrez-le de 2 cuillerées à soupe de crème. Ajoutez du sel, du poivre et la noix muscade. Faites cuire 5 min au four. Servez en brunch ou en repas léger.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/3f4c612ec44bd3feb937c57fa7aa82fdcff66efc.jpeg,837,4 pers.,00H25,-,"Un plat aussi riche que les œufs en meurette, mais beaucoup moins varié en saveurs, où le moelleux s'associe à la fécule et au crémeux. Un plat à servir lors des longues soirée d'hiver, pour lequel un vin blanc, savoyard bien sûr, agira comme un véritable rayon de soleil grâce au caractère aromatique du chasselas, de l'altesse ou du gringet, et grâce à sa belle acidité montagnarde et son fruité ici indispensable."
1229,Tomates farcies,"[""- 12 belles tomates rondes"", ""- 200 g de riz long"", ""- 500 g de viande de bœuf hachée"", ""- 1 cuil. à café d’ail haché surgelé"", ""- 2 cuil. à soupe d’échalote hachée surgelée"", ""- 2 cuil. à soupe de menthe hachée surgelée"", ""- 2 cuil. à soupe de coriandre hachée surgelée"", ""- 2 cuil. à soupe de ciboulette hachée surgelée"", ""- 75 g de comté râpé"", ""- 4 cuil. à soupe d’huile d’olive"", ""- Sel, poivre Recette extraite du livre Enfants : mon premier livre de cuisine, Thomas Feller.""]","[""Préchauffer le four à 170 °C (th. 5-6)."", ""Dans un saladier, verser le riz et couvrer-le largement d’eau froide."", ""Dans un autre saladier, mettez la viande, l’ail, l’échalote, les herbes, du sel, du poivre et le fromage. Mélangez bien."", ""Coupez un chapeau aux tomates. Videz l’intérieur de chaque tomate à l’aide d’une cuillère et gardez la chair."", ""Remplissez les tomates avec la farce à base de viande, il faut qu’elle dépasse de 1 cm au moins au-dessus des tomates. Recouvrez ensuite celles-ci avec leur chapeau."", ""Égouttez bien le riz. Dans le fond d’un plat, répartissez-le, ajoute la chair de tomate réservée, du sel, l’huile et couvrez à peine d’eau."", ""Posez les tomates par-dessus et enfournez pendant 40 min. Assurez-vous en cours de cuisson que le riz ne brûle pas ou ne manque pas d’eau. Servez aussitôt.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/09/fd9a5af3bfcb6e1544cdd8bb456173c1553954ad.jpeg,822,6 pers.,00H20,00:40,""
1230,Civet de lièvre,[],[],"",823,"","","",""
1231,Côtes de veau aux champignons,[],[],"",826,"","","",""
1232,Charlotte aux fraises,[],[],"",821,"","","",""
1233,Chaource,[],[],"",834,"","","",""
966,Crêpes Suzette (flambées au Grand Marnier),"[""- Pour la pâte à crêpes"", ""-  125 g de farine"", ""-  2 œufs"", ""-  1 cuil. à café de sucre"", ""-  1 pincée de sel"", ""-  25 cl de lait"", ""-  25 g de beurre fondu\r\nPour le sirop"", ""-  1 orange non traitée (jus + zeste)"", ""-  125 g de beurre"", ""-  75 g de sucre en poudre"", ""-  4 cuil. à soupe de Grand Marnier pour faire flamber les crêpes\r\n \r\nRecette extraite du livre Grands classiques sucrés : desserts testés à la maison de Eva Harlé""]","[""Préparez la pâte à crêpes : tamisez la farine dans un saladier. Cassez les œufs au centre puis ajoutez le sucre et le sel. Versez le lait petit à petit tout en remuant. Ajoutez le beurre fondu. Fouettez jusqu’à ce que la pâte soit bien lisse et sans grumeaux. Couvrez le saladier d’un torchon et laissez reposer pendant 1 h à température ambiante."", ""Beurrez légèrement une poêle et, lorsqu’elle est bien chaude, versez-y une louche de pâte. Faites cuire la crêpe pendant 2 min environ en la retournant. Réalisez environ 12 crêpes."", ""Au moment de servir : dans une petite casserole, râpez le zeste de l’orange. Ajoutez le beurre. Lorsqu’il commence à colorer (beurre noisette), versez le sucre en pluie. Ajoutez le jus de l’orange. Remuez."", ""Portez le Grand Marnier à ébullition et versez-le sur les crêpes. Faites flamber. Laissez la flamme s’éteindre. Déposez les crêpes sur 4 assiettes et arrosez-les de sirop. Servez immédiatement.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/09/d919b743407cd05665dfa318e005b58d0c909d3f.jpeg,821,4 pers.,00H10,00:25,Un liquoreux aura ici la part belle. Le
1234,Magrets de canard aux figues,[],[],"",815,"","","",""
1235,Gardiane de taureau,[],[],"",818,"","","",""
1236,Mont-d'or,[],[],"",834,"","","",""
1237,Filet de perche,[],[],"",816,"","","",""
1238,Fourme d'Ambert,[],[],"",841,"","","",""
1239,Foie de veau poêlé,[],[],"",836,"","","",""
1240,Perdreaux rôtis,[],[],"",823,"","","",""
1241,Rôti de veau Orloff,[],[],"",826,"","","",""
1242,Salade niçoise,[],[],"",820,"","","",""
1243,Tripoux,[],[],"",836,"","","",""
1244,Selle d'agneau rôtie,[],[],"",825,"","","",""
1245,Jambon vendéen aux mogettes,[],[],"",819,"","","",""
1246,Choucroute de poisson,[],[],"",816,"","","",""
1247,Saucisses au chou,[],[],"",819,"","","",""
1248,Haricot de mouton,[],[],"",825,"","","",""
1249,Petite friture de poissons,[],[],"",816,"","","",""
1250,Palombe rôtie,[],[],"",823,"","","",""
101,Mille-feuille,"[""- 500 g de pâte feuilletée1 crème pâtissière\r\nPour le glaçage"", ""- 20 g de chocolat noir"", ""- 150 g de fondant blanc (en vente au rayon pâtisserie des supermarchés)"", ""- 1 cuil. à soupe d’eau\r\n \r\nRecette extraite du livre Grands classiques sucrées : recettes testées à la maison de Eva Harlé""]","[""Abaissez la pâte feuilletée sur environ 3 mm d’épaisseur, sur un plan de travail légèrement fariné. Piquez-la bien à l’aide d’une fourchette pour qu’elle ne gonfle pas. Faites-la cuire pendant 25 min à 180 °C (th. 6). Lorsqu’elle est bien dorée, sortez-la du four. Coupez ensuite la pâte feuilletée en trois parts égales tant qu’elle est encore chaude."", ""Déposez la première part sur le plat de service. Étalez-y de la crème pâtissière à l’aide d’une poche à douille. Déposez la deuxième plaque de pâte feuilletée par-dessus et garnissez-la de crème pâtissière. Enfin, posez la dernière plaque de pâte feuilletée sur le dessus."", ""Faites fondre rapidement le chocolat au micro-ondes et versez-le dans un sachet congélation."", ""Versez le fondant et la cuillère d’eau dans un saladier en inox. Posez le saladier dans une casserole d’eau chaude et remuez jusqu’à ce que le fondant soit lisse."", ""Versez le fondant sur le millefeuille et lissez-le à l’aide d’une spatule. Coupez un tout petit coin dans le sachet congélation et réalisez des traits de chocolat fondu sur le fondant blanc. Réalisez des marbrures à l’aide de la pointe d’un petit couteau. Conservez le millefeuille au frais jusqu’au moment de le servir.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/08/2f246961565a8b9317f74484bf7327cbf0909142.jpeg,1,6 pers.,00H45,00:25,", opposant sa fraîcheur aromatique et sa vivacité à la finesse et à la  douceur du dessert. Dans le même profil, mais avec un caractère beaucoup plus démonstratif, un"
